X_cont_0,X_cont_1,X_cont_2,X_cont_3,X_cont_4,X_cont_5,X_cont_6,X_cont_7,X_bin_0,X_bin_1,X_bin_2,X_bin_3,X_bin_4,X_bin_5,X_bin_6,T,E,cause
0.3781422534211539,0.39932501908932716,0.22706231550570463,1.3781855186450387,1.9576670657917954,-1.7657157344971637,1.274632162389064,1.0791756669040098,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.657553678609971,0,0
-0.39049828857593144,0.6734349019724498,-1.2581358379542869,-0.1374391213254415,1.0602464938625467,-0.022003887970477903,-2.309168167293164,-0.6167895243953666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.021146863041389,1,1
-0.26650432314821354,1.292492253601922,1.2470923356639114,2.280432996376462,0.7797278541945717,0.9446516236845284,0.9185119335398393,-0.30307612948590956,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8465417912300373,1,1
0.3361017392594261,2.617733058513358,0.2789902197415968,0.6692952773791697,0.14172881497343254,0.8607851230979251,-0.5052041399138018,1.2371210475333536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1659702837226542,0,0
-0.0694319874458451,-0.22606959753329778,-0.5368021641022165,0.26919700522749634,-0.7725227732622583,0.621610527630168,-0.4183612353803069,-0.25876938405309285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.3543176717884355,0,0
1.28892713762582,1.8018608211155143,0.7577425470153791,-0.2832017819085956,-0.04558533264552137,0.7753158236425125,0.38244733802178704,0.6481847635562834,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7156817194394334,1,1
1.218108432963486,-1.365593457424911,-0.3307133728359323,0.024309126092189742,-0.49719463055368746,0.3545316341677549,-0.6716397521308196,-0.5719591990638623,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6275817915158224,1,1
-0.34701978460810307,1.6941554754091575,-0.5694225236272098,-0.2982684818383003,0.8766292508238581,0.8506375015252337,-0.9565993951386099,-0.20983699056622868,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10.329958535429755,1,1
-1.854265732528954,0.19733570474407694,0.6475584982161384,-0.36079039372095006,-1.1480158537196388,-0.28353296039417164,-0.8084630843808872,-1.2297652017526877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4727563134341675,0,0
0.09042671183509474,1.0239651195837947,-0.16988527942580972,-0.9529494241241125,-1.1370052684612515,0.8240857101046003,-0.7354294757575526,-1.2542710754047381,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.9256381538093823,0,0
0.6170391996254236,0.33059194797809005,1.16662092843563,0.621057024645297,-0.5477294381161926,0.9672366897340469,-1.0033804416464749,0.24876231719443398,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.2772257264603306,1,1
-0.3534873640601969,0.9667813605977782,0.06131290467459337,0.3913335710524509,-0.1396230273799217,0.13922401718376623,0.486904712140208,-0.28199836246568366,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.89047503690294,1,2
-0.24428653810515738,1.3122222620360646,0.3347111372867873,2.3723288896308894,0.6953025295429001,-1.2438779668033524,-2.1581065775178536,0.6588063757096653,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.7575983291848667,0,0
-0.4531868697622558,-1.181489357200006,1.220305130417982,0.11878222646833003,-0.44675913445017884,0.5586990397400754,0.12366668562553339,0.3447343139184357,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.2441829494986196,1,1
0.0938003419572443,-0.7406344280801417,-1.2470235223958386,0.37828116994776756,0.4438072008600601,-0.09313187148100491,-2.7277126546088906,-1.5350843700735877,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.7825083062304499,1,2
-0.17817955169048352,1.0913032920280104,0.7435283429925251,1.8942723078583061,-1.4796097896418339,-1.1994275252282978,-0.20918547375086433,-1.412000648256875,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.464182963430482,0,0
-0.027149512390048133,0.3388089501535623,0.5316512156733069,0.9987063247978276,-1.3783901834604615,-1.6306024522311653,-0.7341927469721696,-0.09707160873327164,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.6886400208518317,1,1
-1.0751701896554873,-1.0227082403868197,-0.7660869226797511,0.42586934537891935,0.4440748475236736,1.0034920336387272,0.6019689539434767,2.7331972174055976,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0062730285339354,1,1
-0.3321800974325367,-0.09054010219513876,0.06302388633477561,1.3884557762239635,2.7620078859153128,1.0864717599402822,0.5931042111080363,1.3966881481377682,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5022235617167012,0,0
-0.5113470070231668,-0.4853122122195543,-2.8910312892659475,-0.5560190397097877,-0.8208045972132247,0.5668166565893377,0.14847072580386542,-1.1076945796665827,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.805635720393769,1,2
-0.1377240982827516,-0.21661078115670288,-0.31286833480973847,-0.24716243672686872,0.09102730145648304,0.12604074179594313,-0.09163289142306631,0.345220061054332,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.595569727687543,1,1
-0.02738070639782652,0.10746452641215666,0.0432803618830849,-0.5264434232758662,-0.9337440311053329,-0.3843104957618804,-0.6456237110853915,0.8884874873907671,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.16420893402821735,1,1
0.3743577821725286,-1.2410547082784846,0.18599708652388453,-0.17133898113557658,0.3698401735759129,-0.4333287980557025,-0.00951694817266934,0.24578756328038576,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.348038059375653,1,1
-1.253937828533617,0.26527545751129955,-0.5265847764754569,-1.1183969804072973,-0.6097397056632485,0.03712837758662918,-1.503991841638905,1.096709617134277,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.309106992819972,0,0
0.8143776661824924,-0.4115482050097522,-0.09557196884788513,1.4451597674772698,-0.0276313711023953,-0.2275572844945493,1.349334799799892,1.3701674270177924,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1872958831595917,1,1
-1.125278123027816,0.22176857977160058,0.9071998243925022,0.4338710135675422,0.8983715629725754,-0.5286898165923192,1.8087543857047612,0.11929456843677176,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.475873247266302,1,1
-1.0086435935967462,-0.27439659735747374,-1.7598403214392249,-1.4201027543392015,-1.646799250586073,0.19284646203534023,1.6489171227211377,0.9314738581472871,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.337970561953573,0,0
0.9143218156832662,-0.4842883272580725,0.42231802537810154,-0.009930381677179457,2.3040850313134533,1.9231974825592593,0.055527897422751535,-0.04514064630897677,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.4662375061743074,0,0
-1.9835182460765874,0.3077074796139484,1.9290575363856044,0.8512989786666041,1.036505748672669,-0.27242438453957546,0.4863107815163712,-0.2042036150563948,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.263840963811626,1,2
0.9004409830670417,-0.7131557885851783,-0.5578766354313583,-0.8547849703275441,0.4226881095887923,-2.211773933162165,1.2190159644538727,2.439544808623831,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8102115237408771,1,1
-0.3687582774957131,-1.7472236997538586,1.463808850564538,0.7591515123199426,-0.03664165339959633,-0.1695494611316329,-0.09607145526553282,1.3500932657566753,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5723359400701037,1,1
-0.0282523186053785,0.08203930358247917,0.49582212467957304,0.4499127783095972,-0.8917783038545748,0.005680166155070931,-1.1552143409521693,0.4287712686694254,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.4874163568365724,1,2
-0.7195887300757927,-0.2450060199830115,0.3432828659176476,-1.8290613589527522,-1.4957810641212856,-0.8798193325909934,-0.36902638322026626,0.26659668976143636,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2946621411210927,0,0
0.6185567864711846,1.4672787965406788,0.9514145224639465,0.6578596261640586,-0.3956013118932846,0.2170673105265096,0.9853807919734325,0.47650704107161956,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.045669415367531,1,1
0.8781374961555652,2.4361773189546243,-1.0083141262348048,-0.5799827973855717,0.33798403138206784,2.7210394947573424,-0.33529356312205033,-0.2975405330312587,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.338095918625783,1,1
0.7647343384276998,1.241473636224515,-1.4402871933964498,-1.0276206458404018,-0.2458283888047026,-1.2722700119491341,-1.2381472936497042,1.8656058824968016,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2973518510544469,1,1
0.12011899761213052,0.7084122523091643,0.16580919018554152,0.9406067922036054,-0.40522603444038013,0.3053536000570693,3.2540253307465603,0.6353488679108459,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.02080375470782,1,2
1.9226830449888008,-0.4167262322973248,1.844499534581864,0.2690531800079286,0.666642029736792,0.3182757956563815,1.4267118903875782,0.6209247640198705,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.2882722880895257,1,1
-1.0155429109335754,-2.2573363767520065,0.4430396565032089,-1.4160796672161895,-1.4087759257432728,-1.1174105545803708,-1.108724295156665,-0.5015406149528843,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9526756766516767,1,1
0.25617884693148035,-0.6187018619709017,1.1053135396857567,0.6053820149803743,1.0452141887130442,0.0017649915733017833,0.056984800128774986,-0.393994825328576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.4464386384373342,1,1
-1.4900186038156877,-1.6417667490690775,-1.2845320882423854,-0.034379950422929906,0.052948328638864804,-0.33115860294741606,0.7106105740933789,-0.3409303273143675,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.31448282953867,1,1
-0.9438888760680991,0.005385196350860069,1.0496769769594902,0.635352816336342,-0.35638611130747705,-0.2070375400415864,1.939832864511027,-0.7858177201364027,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.39454105094129166,1,1
0.22177023948502725,-2.0779265253643073,-1.3053349002871664,-0.5050349239561672,0.18235747459215917,0.15140655725546562,0.719443305618368,-1.9469241569482496,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.29183509732702606,1,1
-0.04409454019993808,0.9619433069277324,0.04880203842965021,-1.0873062826528375,-2.060818527417713,-2.014984119868209,-0.5434056663118298,-1.0819692636484242,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.768789286185486,1,1
-0.7517285282501192,0.4906130496179959,-1.595491824242612,0.29203198476815617,0.36074813125039895,-0.23849865068055684,-1.91633155102372,-0.9752458773704347,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.949384575429861,0,0
0.44872735586790413,-1.6915519190319857,-0.7475121208396516,-0.4070322525156715,-2.718976620726134,-1.9408039067274503,-0.1944851034306592,-0.4829278188489605,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05160824772803685,1,1
1.4869727614439034,1.7269483697729429,-0.8275585327976652,-1.947262133004063,0.17094043398106654,0.13778613194979344,0.7545659074205524,0.7307587190037566,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.468221905217415,1,1
0.1591276310914867,-0.8120262170329292,0.40072815920621757,1.8238825090202504,-0.4056529403791275,1.444462458964679,0.13801979433367131,0.25916290326523356,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.39263436886166153,0,0
-0.6557018868319162,-1.1540560472822097,0.7000010912840228,-0.9616447465871295,-0.06408034331345819,-0.4324203079820469,1.7390725896699861,0.0004156550127010702,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.8328240547186574,1,1
-0.5972304092339371,1.1872513418615602,-0.04368773562277748,-0.7835641806705539,0.3922253652202269,0.6117638788590861,0.22350661118045145,-0.6273848561392686,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.337747794020356,1,1
0.062167530019582765,0.8420907449005202,0.2192457465205885,1.6096603770613107,-0.3624411356145958,-2.92592442703232,-0.0626864642765646,1.2473967314114582,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.567477950371105,0,0
-0.05652487307330444,1.23659772150579,-1.109620428920658,-0.0024210781798985888,-0.3914571194673027,-0.6296572122516965,1.290092159534816,0.6858263901568807,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.058986605813685,1,2
-2.348640943166045,-0.21608269382382747,1.8219482968342893,-1.2493616283843505,-2.136965357025438,-1.3941666338275038,-1.965299566266831,-0.7966096231075064,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.5249170150745077,0,0
-0.07393716132824374,1.5111137068089364,2.637356835491355,-0.7259608592493346,0.9324661708116616,0.7878189392391464,0.2486388439019289,1.010293988780007,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.092526636702395,0,0
-0.9383006151172497,-0.16036414345333141,-0.6807724043723176,-0.4315402153500435,1.456766519610589,0.9166267262135493,-0.1102022307947391,-1.0222154849079665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.963738601698191,1,1
0.8282069483212045,0.11470547381775477,-1.167036963619245,0.43113643855715145,-1.0060757192531105,0.061080673435923175,0.4895092435249397,0.20561779137273403,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6527471757521996,0,0
1.2465051153894555,-0.19021587042576463,-0.661127923381579,0.2934018004769404,0.5361060896758726,1.1768258230693576,0.39428918553787906,0.5260924068086189,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.43091564954238,1,1
1.5360541979641533,-0.42801951596109233,-0.5937289989011334,0.6539631223257141,-0.39008419407610845,-1.178269514962266,-1.1085856477895664,-0.26932525031460536,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1534605141369167,0,0
1.0397209502853801,0.7234536078651937,1.0803913083062195,1.4095423379353758,1.117490688307988,0.7230832987632546,-0.15357490815668393,0.2257273604111862,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.5677576042618924,1,2
1.445531290673984,1.879699122737224,1.2272520769941055,0.0022470779071218105,-0.19199453614187428,-0.05627951080637335,1.241778033902706,2.373011693076032,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.4923799174471475,0,0
1.3516642442996265,-1.5225104613206706,-0.14435049946859244,0.07931640916594816,-0.2719625167105538,1.2496690065298055,-0.052902451517205844,-0.9144441578487494,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0616268377420255,1,1
-0.47215801691364745,1.6452344231682001,1.784751427328772,1.1876324087531578,0.9466620878524663,0.06759706956914154,-1.261859065551403,-0.30332132054999705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.150851505600124,1,1
0.3498629046096903,-1.126299416815231,-0.9751039875922028,1.0865370429016254,1.053520250855649,-0.46369099673528164,-0.026113566450500697,-0.795773904009909,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8402006720193198,1,2
0.3666486064986088,-1.3445112847186338,-0.9287381727160423,-1.2097583504779776,-0.14652153267097254,1.0950799966222933,2.3534093221707733,0.28272408546403743,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.454043793032779,1,1
-1.4696283547206033,-0.7340755519375871,1.2416481284728569,-0.36575300191263893,0.9099176868017639,-0.4101206402460878,-1.1003136741694213,-1.0571153397141577,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0825480209331724,1,1
0.1457252900838733,0.23245872095929646,0.387929887788034,0.12226654586856574,0.5946178838144079,-0.11061973296730217,0.7357628087074872,1.1124635754175174,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0982384582250364,1,1
0.22798205692686319,-0.5232068831133951,-0.9715356377999516,0.13568237593817162,0.14789663387441943,-2.3580804721743474,-1.8414113138310124,-0.9735308658124142,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.479291061951401,0,0
-0.8750853767829254,0.2414207308384081,-0.49990916848815853,-0.9047576177559805,1.7219311165350548,-0.28929457431540245,-0.03448608424404517,-0.6241389551436669,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.311099355703968,1,1
-0.2749290978412879,-0.632748290779784,-0.058063407911944115,0.2347913055061082,1.1736187380331324,-0.20933880672796862,1.1077117826274214,-1.8102467692259052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.109667753793544,1,2
1.1857758904657283,-0.8098848561367242,-0.6527870647620188,1.0706980500802854,2.08683129714996,1.2482585166542715,1.3963318535668536,0.21274313386255542,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1974995369903345,1,1
2.5758042967067847,-0.980269774481678,1.0533194309687917,-0.5172662569735024,0.28201870327504425,1.2734554955725768,-0.18959575364920497,1.2610895831983209,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.012323450269161373,1,1
0.8093917148275303,0.5535117845713671,1.2880732852123282,1.9586382156494968,1.4137527682070794,-0.11955547556753846,0.7160981393660563,0.37907964220653256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3916857601112302,1,2
-1.4114610780612686,-0.238895312284682,0.18823293327644233,-0.896280031587565,-0.5204531581519678,-1.7803013098999945,-0.6012930479611451,-0.919134448700692,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.125981213757489,1,1
-1.4587776581335532,0.33714428817441106,-0.3537513397839027,-2.0082717013546487,-0.29692583519520477,-2.196923265789864,-2.1841745334218654,-0.6728952723301743,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.800335101722895,0,0
-0.5200022447876642,0.06818275259540849,-0.18055446378670853,-0.4585384193031667,0.3247536160942572,-0.4963675488413489,-1.1850424090627185,-0.8315435717627784,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.8141556411133,1,1
0.5234326930870846,1.2353052109826015,-0.27326921274177235,-1.4035345744728573,-0.334503246421257,1.4612880481027475,1.1420395739063085,1.6570720698854497,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.8072771585282597,1,1
0.17711931781994134,1.1495792444580757,1.2700148405193064,0.9948117296150074,1.2389725985699063,-0.1288581710451417,0.9310227713924577,-1.1582812639885356,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.856148321435443,1,2
-0.9804766502383044,-0.7785936951962261,0.013192311386689826,0.4316908557448784,0.640107711599895,-0.5677051114713166,-0.2765516854998531,0.013819477733604193,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2003176818831942,1,1
-1.2909873515927413,1.2832270375537573,0.20837762466825877,0.3438105547001658,-0.8193296634143895,-0.08691205582343176,-1.065795280056002,0.5936381834049926,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.2955684541751284,0,0
-0.3572967420335539,-2.2609034009279565,-1.6632874723435715,-0.10050816620151198,0.811960581727311,-0.07744929074278475,-0.7407862112704107,-0.025720756391299483,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.440591034693539,1,1
-0.20359702065478963,-1.4918162723097155,-0.49115724823081836,-2.2014508125779657,-1.3055749962432828,-2.289178175103585,-0.8768763009006688,-1.401612638825805,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.771704688204176,0,0
-0.25233867919746766,0.4451712134550206,-1.4337894130884352,-0.8783923287577117,-2.1935850832406643,-0.21937629941513317,-0.47007504612707124,-1.3383889866406689,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.8930323428345113,1,1
0.9514888001754951,0.18201483246495673,0.24847160206868324,0.09653609187415967,-0.2572550762427349,0.8664297084553463,0.210221902577338,-0.7082072973521606,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2817081979777019,0,0
0.5284451888958012,0.5161500207498357,0.01653545405260169,0.20445003368955178,-1.1352677531310604,0.7603984281065086,1.146697374786689,0.5232119421547341,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.194768584453278,1,1
0.7160264214852746,2.4927269136093524,-0.5255195391039825,-0.21605616390540325,-0.012272482530577942,-0.4460226419897763,-2.131763287184301,0.15530385849509398,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6824020731046785,0,0
-1.2514816810859117,-1.1091775507131045,-1.0514041097369824,1.0323751540975366,-0.40064917306985814,0.3472155057894694,-1.2054103520480592,-0.3669818569870097,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.67288362647057,1,2
-1.0836115214502555,-1.794168445752033,-0.5549908014294634,-0.06734694088905414,1.5292066669906144,0.4833162087491084,-0.6936396973049287,-1.287037935948962,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4840813680166989,0,0
1.973275973655029,-0.10475051307769262,0.16988167169280505,0.7309455923445844,-0.18338118414594823,-0.7999929072551836,-1.9410838474830594,-0.5843995349453552,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.587527110142628,1,1
2.092957362626195,0.06680742210180668,0.9676855026927217,-0.4690716268978422,0.6417695121418018,-0.03892254013194962,1.5691912533026784,1.394854674795293,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.6130340291095004,0,0
-0.30865376401433203,2.50462817059289,0.10981936287675119,-1.861375925642777,-0.6312845496880763,-1.185547714963446,-0.1454181456485379,-0.6488098386693528,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8861369326099934,1,1
-0.2250389869322188,-0.14705880743430433,-0.24091496908868737,-0.8952044722627186,-0.25197504364861123,0.388755420668656,-0.3101243348120984,-0.5605340134774306,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0619383466964,1,1
0.300444238902786,-1.2366866986280036,-1.0101111478783809,0.3560263860488294,-0.10002573915866568,-0.24808911544370876,2.5400798506585396,0.8304919657757015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5537750372072004,1,2
-0.2594973946025081,-0.8264317769812315,-0.20017405589649273,-2.994191590365406,-2.8044998956832004,-0.10375234240754076,0.0153232684826242,1.101482317728836,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5683859821045676,1,1
-0.5175430439618534,0.7868713183499962,0.4725856770875275,2.5604953582179966,-1.1427852074557807,0.2818152762584714,0.5051020823821321,-1.0129773861111726,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.846462146184705,0,0
0.8922062832230184,1.4369450345567387,1.0494115830045387,1.3572206900294552,0.07847211681354387,1.6671473923725155,-0.20132205413367593,-0.10271973839106577,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9110086473851715,0,0
-0.6148014083866941,-0.6465272031114478,-0.5385391662853698,-1.0745469804521002,-0.6758492431193904,-0.06841788661504812,-0.5202994508645952,0.6718027636912101,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.6365468986468352,1,1
-0.7756969062775549,-1.01092871164374,0.012948127787037585,0.43916378633277403,-1.5103374448707612,-1.4589239788577377,0.03914167063589975,-1.0789185872607112,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5434861890271787,0,0
-0.6784243740909017,-2.396139312730226,0.22833347969917828,-1.357042349088814,-0.09444906872762647,1.4640859422492412,0.4241142491010808,1.3980789374164826,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7201048825997363,1,2
-0.17359106731680027,-1.1153725253070015,-1.3811088584969464,-0.7005067110716923,1.3325085905001137,2.082033491897901,0.8725418437563416,1.1932060433557197,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3967146279684542,0,0
0.7563978555913189,-1.3727827009794114,0.436047716136729,-0.7305664866962095,-0.9249648468819296,-0.07897511221876677,3.1685569685513766,0.773878638895501,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25019291730527504,1,1
0.8457445491502105,-0.9756326645943557,0.4338246184334721,0.22167268268943388,0.16089029327135285,-1.0051927478935225,-0.6588139070933239,-1.4719134415407533,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.607660625778281,0,0
-0.6968096323474724,-0.7769949380509733,-1.594336547483683,-0.25459320947677083,0.8979262845215998,1.849800755420056,2.9146023088011894,1.0224128560851145,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.6003039699048967,0,0
