X_cont_0,X_cont_1,X_cont_2,X_cont_3,X_cont_4,X_bin_0,X_bin_1,X_bin_2,X_cat_0,X_cat_1,T,E
-0.5294927090638024,0.06311114652928602,0.03977896220866578,1.5399333650957945,0.2336492934024696,1.0,1.0,0.0,2.0,0.0,6.222614713955785,0
-1.023497492621865,-0.13603119174281536,0.1690541034995572,1.347298541150564,1.2008349173672328,1.0,1.0,1.0,0.0,3.0,2.8105000848183725,1
0.35687105914950934,1.5029633092259493,-0.6831186859469248,-0.8152196720406387,-1.1284630152087327,0.0,0.0,1.0,2.0,2.0,0.10177037426877256,0
-0.38980980315576796,-1.430217825148367,0.17683003943883974,-0.15893793037547177,-1.450741161129524,1.0,0.0,0.0,2.0,1.0,0.6737224881169737,0
-1.0155790812075416,-0.0056005750924690645,0.7978416163357507,2.1441123571657337,3.422881341011564,0.0,0.0,0.0,0.0,0.0,5.004539191020868,0
0.4144094332759964,-0.8196363740120233,-2.279733438628401,-0.4285395729900789,-0.9040582511563732,0.0,0.0,1.0,0.0,0.0,8.11159088106076,0
-0.41535726017968533,-0.7085103097388875,-0.3468590386764967,0.9128226184808671,0.4236615705567476,0.0,0.0,0.0,1.0,1.0,5.0999388439958695,1
-0.1586348370386883,-1.035541165026724,-1.9082080604058704,-1.0363705965459191,-0.36221646254157064,0.0,1.0,1.0,0.0,2.0,10.385064214776243,1
1.767929913579883,0.6546529470527843,1.1338696284620504,-0.13613675600281946,-1.17120533706069,0.0,0.0,0.0,1.0,1.0,0.5290146664497377,0
-0.9651167622323719,-0.9813566015197023,1.73602373634343,-0.26274583193079876,0.7210439718297399,0.0,0.0,0.0,0.0,2.0,0.2713812130759547,1
-0.9029271780870264,0.6177858625367266,0.5525555759527268,0.016343641782229995,-0.03398187909470432,0.0,1.0,0.0,0.0,1.0,4.216174672664649,0
-0.6547876954293904,0.2290894510272977,-0.365299742585997,-1.2787433063159335,-1.6026977410019463,0.0,0.0,0.0,1.0,0.0,1.629640377153793,1
0.17258791772211948,1.5581334274212875,0.6200623003120403,0.07284494002690758,0.29451424136461046,0.0,0.0,0.0,2.0,2.0,5.408938377988232,1
1.3060017417068248,0.6010780906679366,-0.21167616722163118,0.991829318444624,0.7065563700418326,0.0,1.0,1.0,0.0,0.0,8.591776053794261,1
1.535755991995992,0.6355213103143462,-0.9774126171849309,-1.5983644790951368,1.0953755295410665,0.0,0.0,1.0,0.0,0.0,3.814591396833808,0
1.723665720783297,0.34584930127718666,-0.26178261673440684,1.3155942160365577,-0.6613760090496755,1.0,0.0,0.0,0.0,0.0,1.1081971252183336,1
-0.8947270189558264,0.3452765430890425,-0.2728463328489999,-0.08673984930340882,-0.18193654288676706,0.0,1.0,0.0,0.0,1.0,1.7575856553488567,0
0.33757454879893356,1.4439244874301234,0.5195898399793164,0.7701554102137124,-1.7246929137607216,0.0,0.0,0.0,0.0,2.0,1.5963844264098281,1
-0.04871840193011795,-0.8190059312328121,-1.4083753369069028,-1.260216568702484,-0.69679841880756,0.0,1.0,1.0,0.0,3.0,4.501056307986541,0
0.9159025423560131,-0.990527247218928,-0.26793759258195066,-0.5422494803593142,-0.47525505406926266,0.0,0.0,1.0,1.0,0.0,2.2365366375712084,1
1.0027578253046041,0.8141567578370372,1.5200435099415766,0.30862402870444017,-0.571299730597842,0.0,0.0,0.0,0.0,0.0,1.2929970044669932,0
-0.22385881688049952,0.16416955034729103,0.2176911136590285,-0.9691329575546503,-0.20441813724390698,1.0,1.0,1.0,2.0,0.0,4.031885808069035,1
0.22822833013890514,2.4699856719946736,2.531391351268136,-0.054524875065958926,-0.29050371693652616,1.0,0.0,0.0,1.0,1.0,1.5162834367080484,1
-1.4634420018370031,-1.0025311777228179,0.0003086317713163989,1.1504036296672489,-0.3503805650429653,0.0,1.0,1.0,2.0,0.0,9.916755651487547,0
-0.6541464400677965,-2.2446271142605996,-0.8285615326205412,-1.262047215409328,-0.8836671891630358,0.0,1.0,0.0,1.0,1.0,5.2611472568539295,1
-0.8768607781675882,-0.35297897917748217,-1.782659711711882,-1.9342698833443732,1.4508913246643005,0.0,0.0,1.0,1.0,3.0,1.7602544421778332,0
-1.287422581274031,-1.432493533218851,1.3225557643131631,3.1680241847817294,-0.16719607887387075,1.0,0.0,1.0,1.0,1.0,4.001241490540714,1
-0.36824895678803055,0.21534854246730542,1.7136770131358174,-0.42729854936774775,-0.3621697172936091,1.0,1.0,1.0,2.0,2.0,1.5197186809864107,1
0.777337576061744,0.6479416746983897,-0.16444751978785974,-0.17699322783803845,-1.364664977819378,0.0,1.0,1.0,0.0,2.0,10.648631295649903,0
-0.23817374397466523,-0.3255695926790068,0.12380508129942899,-0.4926068792554769,0.30203701785739323,1.0,0.0,1.0,2.0,0.0,2.2732521899935976,0
1.0127158178198286,0.45208487405877784,0.4711796895392625,0.19206087668124974,0.05769876888260366,1.0,0.0,1.0,0.0,0.0,0.4965380151353433,1
-0.7215580335428474,0.08544887317082707,-0.06717083804788714,1.9766040536381442,2.0938661353041126,0.0,0.0,0.0,0.0,1.0,0.1315143847265831,1
0.3858465525565008,-0.6121562194847191,-1.2448197770763265,0.7628320243201164,0.4794963933058175,1.0,1.0,0.0,2.0,1.0,1.066795909052018,0
0.4801434033916108,-1.520185942199872,0.42866414180099416,0.5620886170841259,-0.8906567751939818,1.0,0.0,0.0,2.0,0.0,0.6879062493760145,1
-0.47152480744994896,0.11011273708878305,0.08308395685149386,-0.25378836060703713,-0.17485802397697664,1.0,1.0,1.0,0.0,2.0,2.007717425375704,1
-0.25197737820688537,0.06994214749912636,1.4246965218582759,-2.021027146894582,-0.8322488962501352,1.0,1.0,0.0,1.0,1.0,3.8791983160425856,1
0.17651242137244696,0.33531399655806143,-0.2541896997335305,-1.7520626842094316,-0.2127310554602269,0.0,0.0,1.0,1.0,1.0,7.52939664567192,1
1.727350214164185,-0.9450054594407192,0.5405377677166204,-0.15123175867619118,-0.10386922509024454,1.0,1.0,0.0,0.0,2.0,0.9469351959596604,1
-1.052898510703949,-0.634920407177318,1.049687380320346,0.8707238903392542,1.9137371165718455,0.0,1.0,1.0,1.0,3.0,2.552204799433308,0
1.1774118889776937,0.7720855625442068,1.895233177979205,0.9873427366680767,1.0860532011568822,0.0,0.0,0.0,2.0,3.0,0.11535136499073118,1
-0.29657095353470836,-0.025490623622043535,-0.6729471121348322,0.7421187746620035,-0.9013943848622875,0.0,0.0,0.0,1.0,3.0,0.5353676603407904,0
0.7823503424176613,0.05283558517953038,1.1331491925579924,1.0562281212464453,2.053654178062354,1.0,0.0,0.0,1.0,1.0,0.06705279415573048,1
0.7307746911386448,-1.28039841873155,-0.4479887819063053,-1.2524202399307067,-0.8701335309165965,0.0,1.0,0.0,2.0,0.0,0.964651122467475,1
1.5112284332767216,1.0615370244270665,-0.3482760275562929,-1.0715075432715313,-0.290180139482303,0.0,0.0,1.0,0.0,0.0,3.563941324523246,1
-1.2165601493811278,-1.0051950650727803,-0.003920453395717246,1.1009213050922921,0.9109978241948739,1.0,0.0,0.0,1.0,1.0,1.3135294649892824,1
-2.2912895085981,-0.39703949815041606,-0.05039620012043036,0.3797073082665295,1.6556779655166474,0.0,1.0,1.0,0.0,1.0,2.6316786935662946,0
-2.063238276804743,-1.1828482124230473,0.2088342419508025,-1.4460946257953669,0.9741372684936553,0.0,0.0,1.0,2.0,0.0,10.839031368085939,1
0.3683566127006584,0.9180966351980292,-0.2692165499667589,0.6955161195584462,1.2279117387244385,1.0,0.0,0.0,0.0,0.0,1.4257989107048927,0
0.23287802013716835,0.2934676064335637,0.34593129571894893,-0.7197995036769026,-0.356673242517649,0.0,1.0,1.0,2.0,0.0,3.6577729292718564,0
-0.1525225324523588,0.31997767705382224,1.049764846771052,-0.6948496106821906,-0.3277058977576219,1.0,1.0,0.0,1.0,2.0,2.5327297769345054,1
1.4814555476589732,-0.26490129687880654,-0.8638469139226399,-0.06616626709963976,0.7856422541699699,0.0,0.0,1.0,0.0,1.0,0.005394312891064956,0
0.01142605556065933,1.2711754210242519,1.1986819938156326,1.162649760490555,0.8773883809122239,1.0,0.0,0.0,2.0,0.0,4.084530616830251,1
2.327653100346085,0.5025841524655994,-1.760463209575299,1.0022221616227238,-0.1359507811691276,1.0,1.0,1.0,0.0,2.0,1.1891830891212463,0
0.10788044434303304,1.2815958678337753,-1.1439794267103005,-1.5371891718932456,-1.9886785481497071,0.0,1.0,1.0,0.0,3.0,8.18964720823407,0
-0.7941362900254239,0.18114570584988007,0.5543870439202502,0.42986488317687765,-1.2187332941163262,1.0,1.0,1.0,1.0,1.0,5.94071642700733,1
-2.310103436632644,-0.6411810151483442,-0.6423999573211113,0.24550610901731854,0.7432729143344431,1.0,1.0,0.0,2.0,1.0,6.144963800305878,1
0.13824143205868192,0.7665931780516455,0.44863166859450276,0.6402390025391224,-0.4801437488802323,0.0,1.0,1.0,1.0,1.0,7.81665276674583,0
-0.17961141383145854,0.13382900835344394,0.8228829810855895,-0.12874024507120352,0.45853980221639157,0.0,0.0,1.0,1.0,1.0,0.7428090090323913,1
-0.265838791915379,-0.19187971880842739,0.7337468168660658,-1.6811343736793432,-1.7410960894066088,1.0,1.0,0.0,1.0,1.0,1.7237358295478025,1
-1.4821853974428207,-2.6707835170146494,-1.4482580934955356,0.2804369477724073,-0.18763099444968326,1.0,1.0,0.0,0.0,3.0,3.008998547728479,1
0.19779008194185213,1.0983842935642139,1.596047136817059,0.41286075480484724,1.415096868986531,0.0,1.0,0.0,0.0,3.0,8.419945225973033,0
0.09212665843410921,-0.7711889953757052,-0.7983784959111242,-1.6518553672382386,-1.3427823093535063,1.0,1.0,1.0,0.0,1.0,1.0662780716864586,1
-0.35801668807442916,0.6591662452343153,1.8392596721351455,-0.7667392293514937,0.1447117525610595,0.0,1.0,0.0,0.0,3.0,2.390115463441455,1
-1.0405439391575344,0.14066897973627576,-0.08284800095258932,-1.7714272416644032,0.35411071831527213,1.0,0.0,1.0,2.0,3.0,2.466700872654592,0
-0.605000712808731,-0.6908085808730049,-1.2277213352014402,-0.9924628670242213,0.11044260518318792,1.0,0.0,0.0,1.0,0.0,3.0972991296765047,0
-0.18924434093640552,0.2567502657125227,0.4222765240259784,1.3865138822243144,0.0889570176549397,1.0,0.0,0.0,1.0,1.0,1.1225104852002659,1
-1.4768578168457318,0.5750079547452209,-0.14371717574605195,1.0201382737616886,0.6717599393193264,0.0,1.0,1.0,2.0,2.0,0.1114126250820382,0
-0.13113753020334493,0.2933697387790005,1.9491582851950129,2.5660606328025866,0.83600357448274,0.0,1.0,0.0,2.0,1.0,2.855332671303459,1
0.1601905933170753,1.0747248543414543,-0.48429175396507645,0.1724413590815799,0.027060823201004305,0.0,0.0,0.0,2.0,1.0,0.03322170916695377,0
0.3139082114575536,-0.7008107097959037,-1.726593958104265,-2.4954783509113683,-1.814560013694699,0.0,1.0,0.0,1.0,1.0,6.780185231056041,0
-0.458675284939333,-0.41728953351168696,1.7228138879945285,1.571894598460163,-0.44620805167522076,1.0,0.0,0.0,2.0,2.0,4.273359709848356,1
0.34770845245095694,-0.2840153519629607,-0.35647041816071423,0.06984827655717209,0.6116060838350965,0.0,1.0,1.0,2.0,1.0,2.7439270084028484,1
-0.33925848388401536,0.913072136397603,-0.8154179985944876,-0.23857831949075167,2.406449304443384,0.0,0.0,0.0,0.0,2.0,0.7430805390107738,1
0.2230797426252751,1.4341234246786567,0.5175417130836837,0.7092885524452647,0.15861885062071204,1.0,0.0,1.0,0.0,0.0,0.00015802267448972174,0
-0.17040758116420443,-0.794701089400075,0.17207100791257235,-0.7606934038549303,0.40671982764726256,0.0,0.0,1.0,1.0,3.0,0.7133036794117147,0
1.08528700444591,0.6752347792478854,-0.07049345452036315,0.4119075258404097,-0.17088307035475045,0.0,0.0,1.0,2.0,0.0,8.292591625718593,1
0.9355471254651493,-1.4663859198067657,-0.7600648006747739,-2.127133045002295,-2.0643370479573844,0.0,0.0,0.0,2.0,0.0,0.16116452750411486,1
1.3638622298139094,1.2631107157666859,-0.307407184444965,-1.5255191023153436,-3.285636002842774,0.0,1.0,0.0,2.0,0.0,4.428815544596251,1
-0.5434955079326346,2.1458801115010835,1.0586171880791468,-0.21621278326536056,0.3787944086659397,1.0,1.0,1.0,2.0,1.0,7.9561469106426195,0
-1.5609583529944429,-0.7519159170727161,-0.13067931395420548,-0.12133858122591114,0.7179793858328941,1.0,1.0,1.0,0.0,2.0,3.512583345602278,1
0.34464522623605237,0.7409359558709255,-0.43438451842749337,0.7261459581907391,1.7717505984322093,0.0,0.0,1.0,1.0,3.0,8.87507910955399,0
-0.9701495196514126,-1.137852540809063,0.9329012808118688,0.09733985437974016,1.3683622139939184,0.0,1.0,0.0,0.0,1.0,1.2023028708377101,1
-0.4425357118921839,1.2552643014852867,0.5020087655266338,0.39693722716127955,1.6117270281828755,1.0,0.0,1.0,1.0,0.0,0.13060431281025545,1
-0.36177047744417123,-1.0063044038557483,-0.7297943035475174,0.21256079658603258,-1.4298707199514078,0.0,0.0,1.0,0.0,1.0,0.8882364889821699,0
0.6374709026511215,-0.3227138096792891,0.9981293500526485,-1.984539958225254,-1.3456979148323478,1.0,1.0,1.0,0.0,0.0,0.6697699692323272,1
-1.686468151234102,-1.2941131227006086,-0.1519757248881091,-0.21656402142062595,-0.30667600220542424,0.0,1.0,0.0,2.0,1.0,4.333439318753268,0
-0.1591848713800608,0.14626455442056818,-0.918202700125245,0.3988307719235218,0.7517922781727704,1.0,0.0,0.0,2.0,2.0,6.331160574585548,0
0.385037937656101,0.6464104492367937,0.47668788574805826,2.084342566956638,0.5422202261050892,1.0,1.0,0.0,2.0,0.0,0.8103428341710323,1
-0.30708321833457675,-0.8109444637521335,-1.2279991667491852,-1.5555501732748442,-1.3145236511874825,1.0,1.0,0.0,1.0,3.0,1.9649614892383838,1
-0.07068038165207131,0.2976931134210636,0.13809434852038696,-0.6888458066516843,0.6520676021335599,1.0,0.0,0.0,0.0,0.0,0.5544071268158383,1
0.7394126723009475,0.06952902280055834,-0.6019835987935188,0.3425718131930792,0.2820869178918966,1.0,0.0,0.0,1.0,2.0,3.3676345320493852,1
-1.4481272594150476,-0.499287208930397,0.1001800706337568,-0.8282001049509903,-0.0673609769276632,1.0,0.0,1.0,2.0,3.0,2.9920422174479397,0
-1.4548224852577891,0.8381935556126967,1.4419264788396926,0.19169175942300168,0.4042208686166307,1.0,0.0,1.0,1.0,3.0,7.233247577256324,1
-2.409921965799875,-1.8260619533338276,-0.8280658144832036,-1.2711694626176362,0.3001399713504747,0.0,1.0,0.0,0.0,2.0,2.125602596640463,0
1.997296530747994,-0.5232299466034137,-0.9558581548899696,-0.06215401802649309,1.5182606466817257,1.0,0.0,1.0,1.0,2.0,0.5620266778941669,1
-1.2223743125399031,-0.12914697412451392,1.6986642790489035,-1.0660785190325934,-1.5418856918481312,0.0,0.0,0.0,2.0,0.0,0.5594361194668889,1
-0.42360660646083825,-0.6236916767644575,0.5880647204807562,0.4069480962847599,-1.5711214608349608,1.0,1.0,0.0,0.0,0.0,2.1837749348725923,1
0.5154104029008109,-0.39631386412103736,1.0968510011406634,-0.26962505298566447,-0.6881797906680689,0.0,0.0,0.0,2.0,1.0,0.04028296664415176,0
0.5411316108045314,0.8901249625416963,0.6944970381512522,-1.3996082474112341,0.09336966973659917,1.0,1.0,1.0,2.0,2.0,2.8261110938549745,0
-1.034308051674399,-0.0858533095013274,-1.3839120831847838,0.010590568046491196,-0.766269144224811,0.0,0.0,1.0,2.0,2.0,4.051842706546484,0
-1.2826346502605217,0.29615061587319885,0.31935936679705956,-0.48988872957015306,1.2373697734772704,0.0,1.0,0.0,1.0,3.0,3.763498734319953,0
-0.44065242156974244,-0.10156695760373367,0.22605699224768205,-0.5233065286736307,0.29244342088237923,0.0,1.0,0.0,0.0,1.0,3.386106875182969,1
-0.5334523471647244,-0.5527136365169594,1.1340641406755902,-0.6524365857366452,-2.497376717802385,1.0,0.0,0.0,0.0,3.0,0.5684131504376762,0
1.6109369950118944,2.9151849697633896,0.48795325148744895,-1.7012397582969465,-0.8065547637942005,0.0,0.0,1.0,1.0,1.0,4.6673843958628884,0
-0.2862229498406692,-0.2670426821870116,-1.1422173042342083,0.21020090215604104,0.5634084173645195,0.0,1.0,1.0,1.0,0.0,0.450185466953295,0
-1.4944056198193065,0.21866948592056776,2.0237375182141912,0.7711609576646588,-0.09043940842207485,0.0,0.0,0.0,0.0,2.0,1.879016783897994,1
-0.1420032144075213,0.5443165846261048,-1.4876605138847077,-0.28947941824687423,-0.45932269360672195,1.0,1.0,0.0,2.0,0.0,6.629793790816534,1
1.8478250129560454,0.3881973052923059,1.7075225673922636,-0.5406447495958712,0.39801611572587514,1.0,0.0,0.0,2.0,1.0,0.6152877827529283,1
0.3194002637912288,-0.7331981584843563,-0.050734339614074926,1.1414489490259183,0.0335570848951838,0.0,1.0,0.0,1.0,3.0,1.4737700464485202,1
-1.6919626491697632,-0.5243426634154481,-1.0181595654112126,-0.6320203112647153,-0.2674358652382286,0.0,0.0,1.0,2.0,3.0,3.7897532653930126,0
-1.7056522160155172,-2.0529354907788515,-0.15601819512284165,-0.5454473141266645,-2.610244363512941,0.0,0.0,0.0,1.0,1.0,1.7771620896769873,1
0.7848440366081351,0.4952773978188778,-0.5324099602073628,-1.4158989480008157,0.3725402327478314,1.0,0.0,1.0,1.0,0.0,3.678649049740901,0
0.3493506225604296,2.3776629056059657,1.1141332479939616,0.7040851993605163,0.051986463466206514,0.0,0.0,1.0,1.0,0.0,7.954632166193261,1
0.816775867200791,0.8413260378564518,1.446467366421237,-0.06337015875883163,-0.4343633046587833,1.0,0.0,1.0,1.0,0.0,0.474020192317868,1
-0.4791031709119801,0.610645811107037,1.6125518603323385,0.04605962448710019,-0.39139042332771046,1.0,0.0,1.0,2.0,3.0,3.5031676050685974,1
0.3140772238697992,-0.1402183619003981,0.866135793012233,-1.888217892478277,-1.355091720006744,1.0,0.0,1.0,0.0,3.0,2.033731322133999,1
-0.7824163339614458,-2.4482034616470814,-1.653713526569969,-1.3691173522928872,-0.6025768192207899,0.0,0.0,1.0,2.0,2.0,0.4511657744194636,1
1.1129658916602636,0.1001168056025038,-0.9532985754443442,-0.34032074219560565,0.8987516239268041,1.0,1.0,1.0,2.0,2.0,5.047069016967326,1
-0.9759588161149049,-1.1614207224328261,0.184395531432471,-0.15601332589551062,0.5708570310164408,1.0,0.0,1.0,2.0,1.0,0.7978570268933622,0
-0.013646791795296761,0.6652504225832734,-0.7878264627371052,-0.24787596094349407,-0.27534825233116283,1.0,1.0,0.0,0.0,0.0,1.2118899144857287,1
-1.2158909241041307,-1.8562301822541007,0.09729383240612162,-0.30559908550655623,-1.0668729611509107,0.0,0.0,0.0,0.0,0.0,3.610292974404548,0
-0.09617893692333225,1.0472077268860496,-1.8615229207896826,-1.9861591928929878,-1.4762253132479943,0.0,1.0,1.0,1.0,2.0,5.092224731457145,0
1.461178866720329,0.7079244608329565,0.9443513338489241,-0.8043387965234099,-1.30927079777021,0.0,0.0,1.0,2.0,0.0,2.729087611779596,1
0.4478137167227104,0.1899342837324798,0.5804437557734669,-0.004893588483374439,0.2638641277482479,0.0,1.0,0.0,2.0,0.0,0.9544049475050278,1
0.15811908490510918,0.7893785275033494,1.0066503942659744,-1.2432642784479677,-2.5167368545856594,0.0,0.0,1.0,2.0,3.0,1.4091919332986491,1
1.0017453976515072,1.4335411462646113,-0.5435499643029216,-1.9372348917779738,-0.4866972694693128,0.0,1.0,0.0,0.0,2.0,1.533161274840131,1
0.9308382263505294,1.9940473511076247,1.0907306989562533,-0.02737591900742692,-0.8602050876179123,0.0,1.0,0.0,1.0,1.0,8.358207759589357,0
0.011451291670654416,-0.28204494513538386,-1.0529265509155334,1.6385103642083183,2.194495229129949,0.0,1.0,1.0,2.0,0.0,3.981855651835838,1
1.1360486835554284,-0.5376206880438874,0.6543502450030364,0.8064697797825277,0.6641025532785363,0.0,0.0,1.0,1.0,0.0,0.4931455580738844,1
1.2496652670437771,0.9810050207375922,1.0002300958386063,0.907638900089103,0.5973859536260163,1.0,1.0,1.0,2.0,1.0,1.261721935675965,1
-1.7836111297141835,-0.4553139151076034,-0.6671674875913423,-1.4210407073492228,1.1780385905408084,1.0,0.0,0.0,0.0,1.0,2.254694906359816,0
1.7289953408857035,1.8153124162611687,0.7880518079447336,1.524829791678663,0.46894693898143863,1.0,1.0,1.0,1.0,2.0,1.612154332844352,0
0.20279727689777938,-0.9822660228414634,0.084025761130656,0.08281223267720607,-1.217807250254001,1.0,0.0,0.0,1.0,0.0,0.4058980203213831,1
-0.051197111816596905,-0.09141629001986432,1.6873391768011419,1.3592269015388132,0.4186863234884234,1.0,0.0,1.0,2.0,0.0,4.5322400159797,1
0.248787309801083,0.11681211360178764,-0.15852397053165876,-1.0801269274280625,-0.4681323857253031,1.0,0.0,1.0,0.0,0.0,0.5558346140084116,0
-0.7460982566525134,-1.4165544837152984,0.06270818440180771,0.3920551525599253,-1.586793790792145,1.0,1.0,0.0,0.0,1.0,0.35691242348976293,1
-0.12268463749512722,0.9130331936665809,1.2843450057046017,1.363889480397406,0.4462876776353727,1.0,0.0,1.0,0.0,1.0,0.5277855568430824,1
-0.8450453279691511,-1.287296392337174,-0.05745679005923351,0.3445730560779252,1.3314075293871026,0.0,1.0,1.0,0.0,0.0,0.28613781574763575,1
1.0999796503420836,0.20385579608684315,-1.125740023652754,-0.6421302994152811,0.014586262675816516,1.0,1.0,0.0,2.0,2.0,1.7145143843862438,1
-0.2020832453894041,-0.6119008175799783,0.05766649316886396,-0.4634450974384662,-0.7381703875775916,1.0,0.0,1.0,2.0,1.0,4.683055667867417,1
0.31145283430343956,-0.2900406305729593,0.14584855671249292,0.30437459439719877,-0.9956336130534452,0.0,1.0,0.0,0.0,0.0,2.3943002510895273,0
-0.4812411238654122,1.2271794487199863,-0.7403993677447434,-2.2412794650499963,-2.448470918161171,1.0,1.0,0.0,2.0,2.0,2.221633475265793,0
0.029109946576669203,0.038226187489499235,-0.10072574925535395,1.1280455510000265,-2.211307879333923,0.0,1.0,1.0,1.0,1.0,2.027323463469261,1
0.3959338744308236,1.6082972736196595,-0.593345100148296,-0.5403158505942971,-0.880307869452633,0.0,0.0,0.0,2.0,1.0,6.052849006835986,1
-0.8943460460775288,-0.5795379303476289,1.1878727924481498,2.1091170156431467,0.31226950863351793,1.0,1.0,0.0,0.0,1.0,1.9176883727850857,1
1.9050602140644701,0.6054558602632825,1.8545513756222776,0.46736417334295194,0.2652304499207854,1.0,1.0,1.0,2.0,0.0,1.5094362642477437,0
0.36547447264283456,3.1420754821100365,1.7546973260782144,-0.14827816306896635,0.8798816056249831,0.0,0.0,0.0,1.0,1.0,3.662597498439263,0
-0.3618325370843415,-0.575741659495885,0.6940279578130659,0.23786214811790965,0.3371031298587605,0.0,0.0,0.0,2.0,2.0,0.9731735011207764,1
0.013985221865292462,0.32527540556399487,0.5029742504988742,-1.6968564138063724,0.1268128750378291,0.0,1.0,0.0,1.0,0.0,2.211405800765402,1
-0.9820194198303006,-1.670471511528986,-0.5568622287790178,-0.08694589739772093,-0.6876464860291267,1.0,0.0,1.0,2.0,2.0,4.171856972937805,0
0.8310318576679744,-1.0310439490691268,-0.6975127794464511,-0.7671881990413489,-0.2745978831761094,0.0,1.0,1.0,1.0,0.0,0.734804181802414,0
0.2788642846472388,-0.8778093100834824,0.4275788459076769,0.18837408270888276,-1.7482894731954814,0.0,1.0,0.0,2.0,2.0,2.3358527444223744,1
-1.958591440397031,-0.5993292885781178,-0.3905881732417944,-0.21583295252637402,-0.09144344799403274,1.0,0.0,0.0,1.0,0.0,8.873964497259522,0
0.22555983951018072,0.9716680638948214,-0.7684261027033036,-1.348517476226121,-1.4475197307510201,0.0,1.0,0.0,0.0,0.0,1.3095712025644415,1
0.2889166671687069,1.2742791083427223,-0.02918786675101598,-2.395225911547863,-2.344073364043076,1.0,0.0,0.0,2.0,1.0,1.9480682804192169,1
